store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,forecasted_daily_demand,sku_name,category,subcategory,brand,unit_price,cost_price,store_name,city,store_type,forecast_7d_demand,forecast_14d_demand,forecast_30d_demand,days_of_supply,days_since_last_restock,inventory_value_cost,inventory_value_retail,risk_status,risk_priority,risk_reason,recommended_action,is_gt_stockout,is_gt_slowmover
ST21,SKU04052,247,42,11,2025-05-23T00:00:00.000,1.9737952601175492,CleanWave Batteries 1L,Electronics & Accessories,Batteries,CleanWave,412.3,247.68,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.816566820822844,27.63313364164569,59.21385780352648,125.13962566983261,222,61176.96,101838.1,CRITICAL_OVERSTOCK,4,Excess stock (247 units = 125 days supply); stale restock (222 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST23,SKU00449,154,28,9,2025-05-14T00:00:00.000,1.8948841937220553,PremiumSelect OTC Medicine 250g,Health & Wellness,OTC Medicine,PremiumSelect,1254.12,969.92,Sukkur Convenience Store #23,Sukkur,Convenience Store,13.264189356054388,26.528378712108776,56.84652581166166,81.27145738521526,231,149367.68,193134.47999999998,HIGH_OVERSTOCK,5,Excess inventory (81 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST21,SKU03823,128,26,8,2025-06-14T00:00:00.000,1.8833394475341698,HomeStyle Juices Family Pack,Beverages,Juices,HomeStyle,54.63,38.22,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,67.96438112502163,200,4892.16,6992.64,HIGH_OVERSTOCK,5,Excess inventory (68 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST24,SKU03828,421,94,42,2025-06-27T00:00:00.000,0.1,NovaFresh Notebooks Family Pack,Stationery & Office,Notebooks,NovaFresh,327.11,253.39,Gujranwala Convenience Store #24,Gujranwala,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,4210.0,187,106677.18999999999,137713.31,CRITICAL_OVERSTOCK,4,Excess stock (421 units = 4210 days supply); stale restock (187 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST20,SKU04352,345,98,30,2025-08-21T00:00:00.000,1.8798979462629979,ValueChoice Frozen Vegetables Family Pack,Frozen Foods,Frozen Vegetables,ValueChoice,611.27,454.77,Multan Hypermarket #20,Multan,Hypermarket,13.159285623840985,26.31857124768197,56.39693838788994,183.5206005122868,132,156895.65,210888.15,CRITICAL_OVERSTOCK,4,Excess stock (345 units = 184 days supply); stale restock (132 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST18,SKU01310,305,88,23,2025-06-08T00:00:00.000,1.8811942447156045,FreshFarm Frozen Meat Pack of 6,Frozen Foods,Frozen Meat,FreshFarm,735.63,477.85,Karachi Supermarket #18,Karachi,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,162.13105098357843,206,145744.25,224367.15,CRITICAL_OVERSTOCK,4,Excess stock (305 units = 162 days supply); stale restock (206 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST11,SKU00331,105,26,9,2025-05-28T00:00:00.000,1.8816654718800827,FreshFarm Yogurt 2L,Dairy & Bakery,Yogurt,FreshFarm,150.41,107.74,Islamabad Supermarket #11,Islamabad,Supermarket,13.171658303160578,26.343316606321157,56.44996415640248,55.80162976317375,217,11312.699999999999,15793.05,HIGH_OVERSTOCK,5,Excess inventory (56 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST21,SKU03005,327,58,22,2025-05-25T00:00:00.000,1.8833394475341698,NatureBlend Cooking Oil 500ml,Grocery,Cooking Oil,NatureBlend,133.21,88.29,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,173.62775490532871,220,28870.83,43559.670000000006,CRITICAL_OVERSTOCK,4,Excess stock (327 units = 174 days supply); stale restock (220 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST23,SKU03603,111,20,10,2025-08-17T00:00:00.000,1.8816654718800827,NatureBlend Writing Instruments 2L,Stationery & Office,Writing Instruments,NatureBlend,222.12,170.96,Sukkur Convenience Store #23,Sukkur,Convenience Store,13.171658303160578,26.343316606321157,56.44996415640248,58.99029432106939,136,18976.56,24655.32,HIGH_OVERSTOCK,5,Excess inventory (59 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST11,SKU04532,263,82,33,2025-08-21T00:00:00.000,1.9569816897439238,ValueChoice Candy 2L,Snacks & Confectionery,Candy,ValueChoice,89.87,66.09,Islamabad Supermarket #11,Islamabad,Supermarket,13.698871828207468,27.397743656414935,58.709450692317716,134.3906288844298,132,17381.670000000002,23635.81,CRITICAL_OVERSTOCK,4,Excess stock (263 units = 134 days supply); stale restock (132 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST21,SKU02776,0,27,10,2025-09-18T00:00:00.000,1.8868412408690143,SparkleClean Namkeen Pack of 12,Snacks & Confectionery,Namkeen,SparkleClean,234.93,178.45,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.2078886860831,26.4157773721662,56.60523722607043,0.0,104,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST17,SKU04054,133,37,14,2025-08-16T00:00:00.000,1.8798979462629979,GoldenHarvest Energy Drinks 500g,Beverages,Energy Drinks,GoldenHarvest,34.95,20.95,Faisalabad Supermarket #17,Faisalabad,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,70.74852135691056,137,2786.35,4648.35,HIGH_OVERSTOCK,5,Excess inventory (71 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST19,SKU04652,94,23,6,2025-06-08T00:00:00.000,1.8798979462629979,ValueChoice First Aid 1kg,Health & Wellness,First Aid,ValueChoice,1268.21,739.21,Sialkot Convenience Store #19,Sialkot,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,50.002714342478136,206,69485.74,119211.74,HIGH_OVERSTOCK,5,Excess inventory (50 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST12,SKU01495,168,42,12,2025-08-22T00:00:00.000,1.9161328214830249,SunriseFoods Coffee Large,Beverages,Coffee,SunriseFoods,97.4,58.36,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,13.412929750381174,26.82585950076235,57.48398464449075,87.67659429265109,131,9804.48,16363.2,HIGH_OVERSTOCK,5,Excess inventory (88 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST24,SKU04996,384,93,23,2025-06-15T00:00:00.000,1.8798979462629979,DailyBest Women's Wear 2kg,Apparel & Footwear,Women's Wear,DailyBest,1057.53,620.41,Gujranwala Convenience Store #24,Gujranwala,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,204.2664075267192,199,238237.44,406091.52,CRITICAL_OVERSTOCK,4,Excess stock (384 units = 204 days supply); stale restock (199 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST27,SKU04476,0,83,41,2025-08-12T00:00:00.000,1.898749285165154,PrimeCare Oral Care Pack of 6,Personal Care,Oral Care,PrimeCare,134.95,77.45,Rawalpindi Supermarket #27,Rawalpindi,Supermarket,13.291244996156077,26.582489992312155,56.96247855495462,0.0,141,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST01,SKU03292,0,42,21,2025-08-17T00:00:00.000,1.9385812632275625,SoftTouch Pulses & Lentils Family Pack,Grocery,Pulses & Lentils,SoftTouch,164.03,112.68,Quetta Convenience Store #01,Quetta,Convenience Store,13.570068842592939,27.140137685185877,58.15743789682688,0.0,136,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST01,SKU03063,0,21,10,2025-09-23T00:00:00.000,1.898749285165154,NutriPlus Men's Grooming 250ml,Personal Care,Men's Grooming,NutriPlus,363.59,214.34,Quetta Convenience Store #01,Quetta,Convenience Store,13.291244996156077,26.582489992312155,56.96247855495462,0.0,99,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST04,SKU02543,0,77,35,2025-08-31T00:00:00.000,3.606067926785779,CityFresh Storage & Containers Pack of 12,Home & Kitchen,Storage & Containers,CityFresh,1956.24,1248.98,Multan Supermarket #04,Multan,Supermarket,25.242475487500453,50.484950975000906,108.18203780357338,0.0,122,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (3.6 units/day).,Emergency Expedited Replenishment PO,true,false
ST04,SKU00328,0,21,10,2025-09-05T00:00:00.000,1.856524733377279,EverydayPlus Spices & Seasoning 250g,Grocery,Spices & Seasoning,EverydayPlus,204.97,157.47,Multan Supermarket #04,Multan,Supermarket,12.995673133640953,25.991346267281905,55.69574200131837,0.0,117,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST12,SKU02892,0,68,15,2025-09-15T00:00:00.000,1.907182290567383,CityFresh Cheese 2kg,Dairy & Bakery,Cheese,CityFresh,77.05,46.22,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,13.350276033971681,26.700552067943363,57.21546871702149,0.0,107,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST10,SKU04280,0,66,25,2025-08-10T00:00:00.000,1.905396247537852,BasicNeeds Writing Instruments 100g,Stationery & Office,Writing Instruments,BasicNeeds,318.92,184.83,Rawalpindi Convenience Store #10,Rawalpindi,Convenience Store,13.337773732764965,26.67554746552993,57.161887426135564,0.0,143,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST11,SKU04653,300,63,21,2025-08-19T00:00:00.000,1.8028513011815968,CleanWave Namkeen 250ml,Snacks & Confectionery,Namkeen,CleanWave,179.35,103.45,Islamabad Supermarket #11,Islamabad,Supermarket,12.619959108271177,25.239918216542353,54.0855390354479,166.40307484226716,134,31035.0,53805.0,CRITICAL_OVERSTOCK,4,Excess stock (300 units = 166 days supply); stale restock (134 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST16,SKU04768,411,87,36,2025-07-19T00:00:00.000,1.8597737375106633,GreenValley Butter & Ghee 500ml,Dairy & Bakery,Butter & Ghee,GreenValley,104.95,81.98,Lahore Convenience Store #16,Lahore,Convenience Store,13.018416162574644,26.036832325149287,55.7932121253199,220.99462515807434,165,33693.78,43134.450000000004,CRITICAL_OVERSTOCK,4,Excess stock (411 units = 221 days supply); stale restock (165 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST28,SKU03839,339,87,35,2025-08-13T00:00:00.000,1.8798979462629979,HealthFirst Skin Care Pack of 12,Personal Care,Skin Care,HealthFirst,598.7,459.02,Karachi Supermarket #28,Karachi,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,180.3289378946818,140,155607.78,202959.30000000002,CRITICAL_OVERSTOCK,4,Excess stock (339 units = 180 days supply); stale restock (140 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST21,SKU00682,127,37,9,2025-07-21T00:00:00.000,0.1,SunriseFoods Chips & Crisps Family Pack,Snacks & Confectionery,Chips & Crisps,SunriseFoods,138.95,92.49,Peshawar Hypermarket #21,Peshawar,Hypermarket,0.7000000000000001,1.4000000000000001,3.0,1270.0,163,11746.23,17646.649999999998,CRITICAL_OVERSTOCK,4,Excess stock (127 units = 1270 days supply); stale restock (163 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST29,SKU01031,309,99,37,2025-05-06T00:00:00.000,1.8798979462629979,PrimeCare First Aid 500g,Health & Wellness,First Aid,PrimeCare,668.1,419.47,Karachi Hypermarket #29,Karachi,Hypermarket,13.159285623840985,26.31857124768197,56.39693838788994,164.37062480665685,239,129616.23000000001,206442.9,CRITICAL_OVERSTOCK,4,Excess stock (309 units = 164 days supply); stale restock (239 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST15,SKU03311,115,26,11,2025-06-27T00:00:00.000,1.8811942447156045,QuickBite Bath & Body Large,Personal Care,Bath & Body,QuickBite,320.36,224.64,Islamabad Convenience Store #15,Islamabad,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,61.131379879054165,187,25833.6,36841.4,HIGH_OVERSTOCK,5,Excess inventory (61 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST13,SKU02484,0,78,35,2025-09-24T00:00:00.000,1.8927330934771678,MetroBrand Frozen Meat Medium,Frozen Foods,Frozen Meat,MetroBrand,567.26,344.19,Multan Convenience Store #13,Multan,Convenience Store,13.249131654340175,26.49826330868035,56.78199280431503,0.0,98,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST27,SKU00167,155,29,7,2025-06-15T00:00:00.000,0.1,ZestyCo Batteries 500g,Electronics & Accessories,Batteries,ZestyCo,2596.95,1652.67,Rawalpindi Supermarket #27,Rawalpindi,Supermarket,0.7000000000000001,1.4000000000000001,3.0,1550.0,199,256163.85,402527.25,CRITICAL_OVERSTOCK,4,Excess stock (155 units = 1550 days supply); stale restock (199 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST16,SKU03950,309,73,24,2025-05-21T00:00:00.000,1.8798979462629979,FreshFarm Hair Care 500g,Personal Care,Hair Care,FreshFarm,318.71,197.95,Lahore Convenience Store #16,Lahore,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,164.37062480665685,224,61166.549999999996,98481.39,CRITICAL_OVERSTOCK,4,Excess stock (309 units = 164 days supply); stale restock (224 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST23,SKU00691,301,60,24,2025-07-29T00:00:00.000,0.1,CityFresh Eggs 2L,Dairy & Bakery,Eggs,CityFresh,368.73,222.67,Sukkur Convenience Store #23,Sukkur,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,3010.0,155,67023.67,110987.73000000001,CRITICAL_OVERSTOCK,4,Excess stock (301 units = 3010 days supply); stale restock (155 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST04,SKU00449,168,51,17,2025-07-30T00:00:00.000,0.1,PremiumSelect OTC Medicine 250g,Health & Wellness,OTC Medicine,PremiumSelect,1254.12,969.92,Multan Supermarket #04,Multan,Supermarket,0.7000000000000001,1.4000000000000001,3.0,1680.0,154,162946.56,210692.15999999997,CRITICAL_OVERSTOCK,4,Excess stock (168 units = 1680 days supply); stale restock (154 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST23,SKU00462,102,20,8,2025-07-04T00:00:00.000,0.1,NutriPlus Dishwashing Pack of 12,Home Care,Dishwashing,NutriPlus,241.55,133.73,Sukkur Convenience Store #23,Sukkur,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1020.0,180,13640.46,24638.100000000002,CRITICAL_OVERSTOCK,4,Excess stock (102 units = 1020 days supply); stale restock (180 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST29,SKU04414,257,48,11,2025-08-04T00:00:00.000,1.8798979462629979,DailyBest Candy 1L,Snacks & Confectionery,Candy,DailyBest,167.57,117.64,Karachi Hypermarket #29,Karachi,Hypermarket,13.159285623840985,26.31857124768197,56.39693838788994,136.70954878741364,149,30233.48,43065.49,CRITICAL_OVERSTOCK,4,Excess stock (257 units = 137 days supply); stale restock (149 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST03,SKU00978,344,95,34,2025-07-09T00:00:00.000,1.8811942447156045,HomeStyle OTC Medicine Small,Health & Wellness,OTC Medicine,HomeStyle,524.42,302.09,Sialkot Supermarket #03,Sialkot,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,182.86256242082288,175,103918.95999999999,180400.47999999998,CRITICAL_OVERSTOCK,4,Excess stock (344 units = 183 days supply); stale restock (175 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST15,SKU04250,177,52,12,2025-06-19T00:00:00.000,0.1,PureLife OTC Medicine 1kg,Health & Wellness,OTC Medicine,PureLife,1351.22,1040.59,Islamabad Convenience Store #15,Islamabad,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1770.0,195,184184.43,239165.94,CRITICAL_OVERSTOCK,4,Excess stock (177 units = 1770 days supply); stale restock (195 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST01,SKU04352,208,38,13,2025-07-28T00:00:00.000,0.1,ValueChoice Frozen Vegetables Family Pack,Frozen Foods,Frozen Vegetables,ValueChoice,611.27,454.77,Quetta Convenience Store #01,Quetta,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,2080.0,156,94592.16,127144.16,CRITICAL_OVERSTOCK,4,Excess stock (208 units = 2080 days supply); stale restock (156 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST03,SKU00749,259,46,17,2025-08-04T00:00:00.000,1.8419822745496022,QuickBite Flour & Atta 500ml,Grocery,Flour & Atta,QuickBite,148.59,91.03,Sialkot Supermarket #03,Sialkot,Supermarket,12.893875921847215,25.78775184369443,55.25946823648807,140.60938782015705,149,23576.77,38484.81,CRITICAL_OVERSTOCK,4,Excess stock (259 units = 141 days supply); stale restock (149 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST03,SKU02964,409,94,27,2025-08-15T00:00:00.000,1.8811942447156045,PremiumSelect Notebooks Pack of 6,Stationery & Office,Notebooks,PremiumSelect,215.02,148.88,Sialkot Supermarket #03,Sialkot,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,217.415081482897,138,60891.92,87943.18000000001,CRITICAL_OVERSTOCK,4,Excess stock (409 units = 217 days supply); stale restock (138 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST04,SKU03603,280,93,22,2025-08-22T00:00:00.000,1.8811942447156045,NatureBlend Writing Instruments 2L,Stationery & Office,Writing Instruments,NatureBlend,222.12,170.96,Multan Supermarket #04,Multan,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,148.8416205750884,131,47868.8,62193.6,CRITICAL_OVERSTOCK,4,Excess stock (280 units = 149 days supply); stale restock (131 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST02,SKU00524,226,49,14,2025-06-27T00:00:00.000,1.8224768426156157,PureLife Tea 1kg,Beverages,Tea,PureLife,353.73,259.64,Islamabad Express Store #02,Islamabad,Express Store,12.75733789830931,25.51467579661862,54.67430527846847,124.00706264977566,187,58678.64,79942.98000000001,CRITICAL_OVERSTOCK,4,Excess stock (226 units = 124 days supply); stale restock (187 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST19,SKU04894,342,87,42,2025-05-17T00:00:00.000,0.1,CleanWave Ready Meals 2kg,Frozen Foods,Ready Meals,CleanWave,262.59,199.49,Sialkot Convenience Store #19,Sialkot,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,3420.0,228,68225.58,89805.77999999998,CRITICAL_OVERSTOCK,4,Excess stock (342 units = 3420 days supply); stale restock (228 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST24,SKU01037,0,36,17,2025-10-08T00:00:00.000,1.904435057259325,EliteHome Bottled Water Large,Beverages,Bottled Water,EliteHome,178.07,135.2,Gujranwala Convenience Store #24,Gujranwala,Convenience Store,13.331045400815274,26.662090801630548,57.13305171777975,0.0,84,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST05,SKU04996,131,23,6,2025-05-30T00:00:00.000,1.8798979462629979,DailyBest Women's Wear 2kg,Apparel & Footwear,Women's Wear,DailyBest,1057.53,620.41,Karachi Supermarket #05,Karachi,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,69.6846338177089,215,81273.70999999999,138536.43,HIGH_OVERSTOCK,5,Excess inventory (70 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST27,SKU02503,0,32,7,2025-09-29T00:00:00.000,1.9058665234638998,PremiumSelect Notebooks 100g,Stationery & Office,Notebooks,PremiumSelect,280.9,220.49,Rawalpindi Supermarket #27,Rawalpindi,Supermarket,13.3410656642473,26.6821313284946,57.175995703916996,0.0,93,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST27,SKU04489,0,76,17,2025-09-05T00:00:00.000,1.898749285165154,PureLife OTC Medicine 250g,Health & Wellness,OTC Medicine,PureLife,251.01,200.07,Rawalpindi Supermarket #27,Rawalpindi,Supermarket,13.291244996156077,26.582489992312155,56.96247855495462,0.0,117,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST18,SKU00734,439,96,30,2025-08-01T00:00:00.000,1.8811942447156045,BasicNeeds Juices 250ml,Beverages,Juices,BasicNeeds,55.41,34.7,Karachi Supermarket #18,Karachi,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,233.36239797308502,152,15233.300000000001,24324.989999999998,CRITICAL_OVERSTOCK,4,Excess stock (439 units = 233 days supply); stale restock (152 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST13,SKU02376,449,97,20,2025-08-23T00:00:00.000,1.8811942447156045,PurePlus Milk 2kg,Dairy & Bakery,Milk,PurePlus,132.8,80.84,Multan Convenience Store #13,Multan,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,238.67817013648104,130,36297.16,59627.200000000004,CRITICAL_OVERSTOCK,4,Excess stock (449 units = 239 days supply); stale restock (130 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST11,SKU03727,0,76,28,2025-09-26T00:00:00.000,2.0027938675059866,QuickBite Mobile Accessories 2kg,Electronics & Accessories,Mobile Accessories,QuickBite,1660.93,1291.18,Islamabad Supermarket #11,Islamabad,Supermarket,14.019557072541907,28.039114145083815,60.0838160251796,0.0,96,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (2.0 units/day).,Emergency Expedited Replenishment PO,false,false
ST02,SKU03907,0,36,14,2025-08-26T00:00:00.000,1.9138958677304247,QuickBite Home Decor 1L,Home & Kitchen,Home Decor,QuickBite,876.73,624.96,Islamabad Express Store #02,Islamabad,Express Store,13.397271074112973,26.794542148225947,57.41687603191274,0.0,127,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST21,SKU01971,280,77,27,2025-08-05T00:00:00.000,1.8811942447156045,TrueTaste Kids Wear Large,Apparel & Footwear,Kids Wear,TrueTaste,2455.1,1369.13,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.168359713009231,26.336719426018462,56.43582734146813,148.8416205750884,148,383356.4,687428.0,CRITICAL_OVERSTOCK,4,Excess stock (280 units = 149 days supply); stale restock (148 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST24,SKU02205,125,39,13,2025-07-20T00:00:00.000,1.8811942447156045,EliteHome Yogurt 1kg,Dairy & Bakery,Yogurt,EliteHome,65.71,47.02,Gujranwala Convenience Store #24,Gujranwala,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,66.44715204245018,164,5877.5,8213.75,HIGH_OVERSTOCK,5,Excess inventory (66 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST13,SKU03773,127,36,11,2025-07-22T00:00:00.000,1.8798979462629979,CleanWave Air Fresheners 250ml,Home Care,Air Fresheners,CleanWave,152.43,115.06,Multan Convenience Store #13,Multan,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,67.55685873930557,162,14612.62,19358.61,HIGH_OVERSTOCK,5,Excess inventory (68 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST15,SKU00170,169,31,6,2025-06-28T00:00:00.000,1.8811942447156045,ZestyCo Men's Wear 2L,Apparel & Footwear,Men's Wear,ZestyCo,1241.29,909.39,Islamabad Convenience Store #15,Islamabad,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,89.83654956139264,186,153686.91,209778.00999999998,HIGH_OVERSTOCK,5,Excess inventory (90 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST20,SKU02500,356,71,30,2025-09-01T00:00:00.000,1.8833394475341698,EliteHome Eggs Large,Dairy & Bakery,Eggs,EliteHome,204.09,112.45,Multan Hypermarket #20,Multan,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,189.02593500396642,121,40032.200000000004,72656.04000000001,CRITICAL_OVERSTOCK,4,Excess stock (356 units = 189 days supply); stale restock (121 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST20,SKU00285,0,61,20,2025-08-30T00:00:00.000,7.304002529154476,NutriPlus Surface Cleaners 1kg,Home Care,Surface Cleaners,NutriPlus,505.67,387.2,Multan Hypermarket #20,Multan,Hypermarket,51.12801770408134,102.25603540816267,219.1200758746343,0.0,123,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (7.3 units/day).,Emergency Expedited Replenishment PO,true,false
ST06,SKU00350,118,26,6,2025-08-23T00:00:00.000,1.8833394475341698,BasicNeeds Laundry Medium,Home Care,Laundry,BasicNeeds,492.43,368.24,Sukkur Hypermarket #06,Sukkur,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,62.654663849629316,130,43452.32,58106.74,HIGH_OVERSTOCK,5,Excess inventory (63 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST23,SKU03966,192,58,27,2025-05-19T00:00:00.000,0.1,UrbanBite Air Fresheners Pack of 6,Home Care,Air Fresheners,UrbanBite,367.96,204.45,Sukkur Convenience Store #23,Sukkur,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1920.0,226,39254.399999999994,70648.31999999999,CRITICAL_OVERSTOCK,4,Excess stock (192 units = 1920 days supply); stale restock (226 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST14,SKU04412,105,30,8,2025-06-23T00:00:00.000,0.1,SparkleClean Dishwashing 500g,Home Care,Dishwashing,SparkleClean,520.37,348.67,Sialkot Supermarket #14,Sialkot,Supermarket,0.7000000000000001,1.4000000000000001,3.0,1050.0,191,36610.35,54638.85,CRITICAL_OVERSTOCK,4,Excess stock (105 units = 1050 days supply); stale restock (191 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
