date,store_id,sku_id,daily_quantity,daily_net_revenue,daily_gross_revenue,transaction_count,is_promoted,max_discount_pct,channel_instore_txns,channel_online_txns,channel_mobile_txns,year,month,day,day_of_week,day_of_year,quarter,is_weekend,is_month_start,is_month_end,is_q4_holiday_season,is_feb_trough,sin_dow,cos_dow,sin_month,cos_month,sin_doy,cos_doy,city,store_type,store_age_years,category,subcategory,brand,unit_price,cost_price,gross_margin_amount,gross_margin_rate,promo_type,target_type,stock_on_hand,reorder_point,safety_stock,stock_to_reorder_ratio,is_initial_below_safety,is_initial_out_of_stock,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_mean_28,rolling_mean_90,demand_velocity_7_28
2024-06-22,ST01,SKU00182,4,553.38,714.96,1,1,22.6,1,0,0,2024,6,22,6,174,2,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.14782713347053048,-0.9890132145779883,Quetta,Convenience Store,8.48186173853525,Personal Care,Men's Grooming,TrueTaste,178.74,125.21,53.530000000000015,0.2994852858901198,Flat Discount,All,,,,,,,5,1,2,,3.0,1.2909944487358058,2.4285714285714284,,,
2024-09-29,ST01,SKU00182,1,130.48,178.74,1,1,27.0,1,0,0,2024,9,29,7,273,3,1,0,1,0,0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.9998699583618592,-0.016126573270657762,Quetta,Convenience Store,8.48186173853525,Personal Care,Men's Grooming,TrueTaste,178.74,125.21,53.530000000000015,0.2994852858901198,Percentage Discount,All,,,,,,,4,2,3,,3.4285714285714284,0.9759000729485333,2.5714285714285716,,,
2024-10-25,ST01,SKU00182,2,357.48,357.48,1,0,0.0,0,1,0,2024,10,25,5,299,4,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.866025403784439,0.49999999999999933,-0.9084917035725082,0.41790288888678667,Quetta,Convenience Store,8.48186173853525,Personal Care,Men's Grooming,TrueTaste,178.74,125.21,53.530000000000015,0.2994852858901198,No_Promotion,None,,,,,,,1,3,2,,3.2857142857142856,1.2535663410560174,2.4285714285714284,,,
2025-03-13,ST01,SKU00182,4,714.96,714.96,1,0,0.0,1,0,0,2025,3,13,4,72,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.945320046913132,0.3261441535642696,Quetta,Convenience Store,8.48186173853525,Personal Care,Men's Grooming,TrueTaste,178.74,125.21,53.530000000000015,0.2994852858901198,No_Promotion,None,,,,,,,2,4,1,,3.142857142857143,1.3451854182690985,2.4285714285714284,,,
2025-03-23,ST01,SKU00182,3,536.22,536.22,1,0,0.0,1,0,0,2025,3,23,7,82,1,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.9871957872910085,0.15951325197263655,Quetta,Convenience Store,8.48186173853525,Personal Care,Men's Grooming,TrueTaste,178.74,125.21,53.530000000000015,0.2994852858901198,No_Promotion,None,,,,,,,4,3,2,,3.142857142857143,1.3451854182690985,2.642857142857143,,,
2025-10-17,ST01,SKU00182,1,178.74,178.74,1,0,0.0,0,1,0,2025,10,17,5,290,4,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.866025403784439,0.49999999999999933,-0.9620675724981452,0.27281126433401914,Quetta,Convenience Store,8.48186173853525,Personal Care,Men's Grooming,TrueTaste,178.74,125.21,53.530000000000015,0.2994852858901198,No_Promotion,None,,,,,,,3,3,1,,3.142857142857143,1.3451854182690985,2.7142857142857144,,,
2025-11-02,ST01,SKU00182,3,536.22,536.22,1,0,0.0,0,0,1,2025,11,2,7,306,4,1,1,0,1,0,-2.4492935982947064e-16,1.0,-0.5000000000000012,0.8660254037844379,-0.8517119107469189,0.5240103253675756,Quetta,Convenience Store,8.48186173853525,Personal Care,Men's Grooming,TrueTaste,178.74,125.21,53.530000000000015,0.2994852858901198,No_Promotion,None,,,,,,,1,5,2,,2.857142857142857,1.5735915849388864,2.7142857142857144,,,
2022-01-03,ST01,SKU00183,2,504.14,504.14,1,0,0.0,1,0,0,2022,1,3,1,3,1,0,1,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.051584366869408364,0.9986686402879997,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,,,,,,,,,,
2022-10-12,ST01,SKU00183,1,252.07,252.07,1,0,0.0,1,0,0,2022,10,12,3,285,4,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.866025403784439,0.49999999999999933,-0.981947190186646,0.18915526872004093,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,2,,,,,,,,,
2022-11-13,ST01,SKU00183,1,252.07,252.07,1,0,0.0,0,1,0,2022,11,13,7,317,4,1,0,0,1,0,-2.4492935982947064e-16,1.0,-0.5000000000000012,0.8660254037844379,-0.7379428103031386,0.6748632518680403,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,1,,,,,,,,,
2022-12-24,ST01,SKU00183,1,252.07,252.07,1,0,0.0,0,1,0,2022,12,24,6,358,4,1,0,0,1,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.12439450483979998,0.9922328391893008,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,1,,,,,,,,,
2023-04-20,ST01,SKU00183,4,1008.28,1008.28,1,0,0.0,0,1,0,2023,4,20,4,110,2,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9487718864399473,-0.31596187665790293,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,1,,,,,,,,,
2023-07-09,ST01,SKU00183,1,252.07,252.07,1,0,0.0,0,1,0,2023,7,9,7,190,3,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.12652781683868314,-0.9919630595773397,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,4,,,,,,,,,
2023-10-29,ST01,SKU00183,1,252.07,252.07,1,0,0.0,1,0,0,2023,10,29,7,302,4,1,0,1,0,0,-2.4492935982947064e-16,1.0,-0.866025403784439,0.49999999999999933,-0.8857249183835642,0.4642104791518915,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,1,,,,,,,,,
2024-03-13,ST01,SKU00183,1,141.66,252.07,1,1,43.8,0,0,1,2024,3,13,3,73,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.9507903724625832,0.3098349038318025,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,BOGO,All,,,,,,,1,2,,,1.5714285714285714,1.1338934190276817,,,,
2024-05-08,ST01,SKU00183,4,1008.28,1008.28,1,0,0.0,0,1,0,2024,5,8,3,129,2,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385,0.7971015927871943,-0.6038452208771035,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,1,1,,,1.4285714285714286,1.1338934190276817,,,,
2024-06-25,ST01,SKU00183,1,195.1,252.07,1,1,22.6,0,0,1,2024,6,25,2,177,2,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0966127018812031,-0.9953220513156602,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,Flat Discount,All,,,,,,,4,1,,,1.8571428571428572,1.4638501094227998,,,,
2024-06-29,ST01,SKU00183,2,390.2,504.14,1,1,22.6,0,1,0,2024,6,29,6,181,2,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.02795029824021032,-0.999609314096404,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,Flat Discount,All,,,,,,,1,1,,,1.8571428571428572,1.4638501094227998,,,,
2024-08-25,ST01,SKU00183,1,252.07,252.07,1,0,0.0,1,0,0,2024,8,25,7,238,3,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.8149159841660791,-0.5795791048257612,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,2,4,,,2.0,1.4142135623730951,,,,
2024-10-20,ST01,SKU00183,1,252.07,252.07,1,0,0.0,1,0,0,2024,10,20,7,294,4,1,0,0,0,0,-2.4492935982947064e-16,1.0,-0.866025403784439,0.49999999999999933,-0.94103363474512,0.3383130181923067,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,1,1,,,1.5714285714285714,1.1338934190276817,,,,
2024-11-10,ST01,SKU00183,1,252.07,252.07,1,0,0.0,0,1,0,2024,11,10,7,315,4,1,0,0,1,0,-2.4492935982947064e-16,1.0,-0.5000000000000012,0.8660254037844379,-0.7607200913564104,0.6490800741100398,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,1,1,,,1.5714285714285714,1.1338934190276817,,,,
2024-12-01,ST01,SKU00183,1,252.07,252.07,1,0,0.0,1,0,0,2024,12,1,7,336,4,1,1,0,1,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.4822058478963526,0.8760579434344281,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,1,1,2,,1.5714285714285714,1.1338934190276817,1.5714285714285714,,,
2025-07-01,ST01,SKU00183,2,504.14,504.14,1,0,0.0,0,1,0,2025,7,1,2,182,3,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.010751307763522374,-0.9999422030204416,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,1,4,1,,1.5714285714285714,1.1338934190276817,1.5,,,
2025-07-05,ST01,SKU00183,1,252.07,252.07,1,0,0.0,1,0,0,2025,7,5,6,186,3,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.058025569328779905,-0.9983150972033183,Quetta,Convenience Store,8.48186173853525,Dairy & Bakery,Butter & Ghee,MetroBrand,252.07,165.28,86.78999999999999,0.34430912048240564,No_Promotion,None,,,,,,,2,1,1,,1.2857142857142858,0.48795003647426655,1.5714285714285714,,,
2022-02-10,ST01,SKU00184,3,2698.65,2698.6499999999996,1,0,0.0,1,0,0,2022,2,10,4,41,1,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6482618097757122,0.7614175109532997,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,,,,,,,,,,
2022-02-15,ST01,SKU00184,2,1799.1,1799.1,1,0,0.0,1,0,0,2022,2,15,2,46,1,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.7112757519738152,0.7029130847082615,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,3,,,,,,,,,
2022-09-20,ST01,SKU00184,1,899.55,899.55,1,0,0.0,1,0,0,2022,9,20,2,263,3,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9823516608469237,-0.18704334906991657,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,2,,,,,,,,,
2022-11-12,ST01,SKU00184,2,1799.1,1799.1,1,0,0.0,0,1,0,2022,11,12,6,316,4,1,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000012,0.8660254037844379,-0.7494423368521954,0.6620696215153815,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,1,,,,,,,,,
2022-12-07,ST01,SKU00184,1,899.55,899.55,1,0,0.0,1,0,0,2022,12,7,3,341,4,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.4051645224207563,0.9142437912130223,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,2,,,,,,,,,
2023-03-03,ST01,SKU00184,1,899.55,899.55,1,0,0.0,1,0,0,2023,3,3,5,62,1,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.8755389928586302,0.4831474640149687,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,1,,,,,,,,,
2023-03-06,ST01,SKU00184,2,1799.1,1799.1,1,0,0.0,1,0,0,2023,3,6,1,65,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.8992961915530253,0.4373400963303323,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,1,,,,,,,,,
2023-03-26,ST01,SKU00184,4,2479.16,3598.2,1,1,31.1,0,0,1,2023,3,26,7,85,1,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.9941098647022418,0.10837701279187609,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,Clearance,Category,,,,,,,2,3,,,1.7142857142857142,0.7559289460184544,,,,
2023-05-11,ST01,SKU00184,1,899.55,899.55,1,0,0.0,1,0,0,2023,5,11,4,131,2,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,0.7758587728069828,-0.6309066211876704,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,4,2,,,1.8571428571428572,1.0690449676496976,,,,
2023-05-26,ST01,SKU00184,2,1799.1,1799.1,1,0,0.0,1,0,0,2023,5,26,5,146,2,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385,0.5891760872322963,-0.8080046647350754,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,1,1,,,1.7142857142857142,1.1126972805283737,,,,
2023-09-08,ST01,SKU00184,1,785.31,899.55,1,1,12.7,0,0,1,2023,9,8,5,251,3,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9231578729647039,-0.38442104726885545,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,BOGO,All,,,,,,,2,2,,,1.8571428571428572,1.0690449676496976,,,,
2023-10-17,ST01,SKU00184,4,3598.2,3598.2,1,0,0.0,1,0,0,2023,10,17,2,290,4,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.866025403784439,0.49999999999999933,-0.9620675724981452,0.27281126433401914,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,1,1,,,1.7142857142857142,1.1126972805283737,,,,
2023-10-21,ST01,SKU00184,1,899.55,899.55,1,0,0.0,0,1,0,2023,10,21,6,294,4,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.866025403784439,0.49999999999999933,-0.94103363474512,0.3383130181923067,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,4,1,,,2.142857142857143,1.3451854182690985,,,,
2024-10-07,ST01,SKU00184,1,656.67,899.55,1,1,27.0,1,0,0,2024,10,7,1,281,4,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.866025403784439,0.49999999999999933,-0.9926289059345095,0.121193461470736,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,Percentage Discount,All,,,,,,,1,2,,,2.142857142857143,1.3451854182690985,,,,
2024-12-03,ST01,SKU00184,1,899.55,899.55,1,0,0.0,1,0,0,2024,12,3,2,338,4,0,1,0,1,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.451785789832884,0.8921264484954345,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,1,4,3,,2.0,1.414213562373095,1.8571428571428572,,,
2024-12-26,ST01,SKU00184,5,4497.75,4497.75,2,0,0.0,1,0,1,2024,12,26,4,361,4,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.07304518821104743,0.9973286321364752,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,1,1,2,,1.5714285714285714,1.1338934190276817,1.7142857142857142,,,
2025-03-24,ST01,SKU00184,3,2698.65,2698.6499999999996,1,0,0.0,1,0,0,2025,3,24,1,83,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9897936029670716,0.14250832791617088,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,5,2,1,,2.142857142857143,1.6761634196950514,1.9285714285714286,,,
2025-03-31,ST01,SKU00184,4,3598.2,3598.2,1,0,0.0,1,0,0,2025,3,31,1,90,1,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9997451236925734,0.022576263041545485,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,3,1,2,,2.2857142857142856,1.7043362064926932,2.0714285714285716,,,
2025-04-04,ST01,SKU00184,1,899.55,899.55,1,0,0.0,0,1,0,2025,4,4,5,94,2,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.9989315138848577,-0.046215046983708354,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,4,4,1,,2.7142857142857144,1.7043362064926935,2.2142857142857144,,,
2025-04-12,ST01,SKU00184,3,2698.65,2698.6499999999996,1,0,0.0,0,1,0,2025,4,12,6,102,2,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9831469737221499,-0.1828169249850199,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,1,1,1,,2.2857142857142856,1.7043362064926932,2.2142857142857144,,,
2025-06-19,ST01,SKU00184,1,899.55,899.55,1,0,0.0,0,1,0,2025,6,19,4,170,2,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.21547731504673012,-0.976508846196619,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,3,1,2,,2.5714285714285716,1.618347187425374,2.357142857142857,,,
2025-09-15,ST01,SKU00184,5,4497.75,4497.75,1,0,0.0,1,0,0,2025,9,15,1,258,3,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9626519747161487,-0.2707418984477642,Quetta,Convenience Store,8.48186173853525,Apparel & Footwear,Footwear,CleanWave,899.55,645.86,253.68999999999994,0.2820187871713634,No_Promotion,None,,,,,,,1,1,4,,2.5714285714285716,1.618347187425374,2.2857142857142856,,,
2022-05-15,ST01,SKU00185,1,484.73,484.73,1,0,0.0,1,0,0,2022,5,15,7,135,2,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,0.7306444969184916,-0.6827580970759147,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,No_Promotion,None,,,,,,,,,,,,,,,,
2022-06-14,ST01,SKU00185,1,277.27,484.73,1,1,42.8,1,0,0,2022,6,14,2,165,2,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.2985688173637202,-0.9543881083175908,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,Percentage Discount,All,,,,,,,1,,,,,,,,,
2022-07-06,ST01,SKU00185,1,484.73,484.73,1,0,0.0,0,1,0,2022,7,6,3,187,3,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.07518957641475855,-0.9971692572470178,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,No_Promotion,None,,,,,,,1,,,,,,,,,
2022-10-05,ST01,SKU00185,2,969.46,969.46,1,0,0.0,1,0,0,2022,10,5,3,278,4,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.866025403784439,0.49999999999999933,-0.9975590477788613,0.06982797572987089,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,No_Promotion,None,,,,,,,1,,,,,,,,,
2022-12-21,ST01,SKU00185,3,1454.19,1454.19,1,0,0.0,1,0,0,2022,12,21,3,355,4,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.17541259380427843,0.9844950085880858,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,No_Promotion,None,,,,,,,2,,,,,,,,,
2023-03-18,ST01,SKU00185,1,450.8,484.73,1,1,7.0,1,0,0,2023,3,18,6,77,1,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.969843196967294,0.24372971360968387,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,Bundle Offer,All,,,,,,,3,,,,,,,,,
2023-10-03,ST01,SKU00185,1,484.73,484.73,1,0,0.0,0,1,0,2023,10,3,2,276,4,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.866025403784439,0.49999999999999933,-0.9993706508539969,0.03547255575312556,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,No_Promotion,None,,,,,,,1,,,,,,,,,
2023-11-13,ST01,SKU00185,1,484.73,484.73,1,0,0.0,1,0,0,2023,11,13,1,317,4,0,0,0,1,0,0.7818314824680298,0.6234898018587336,-0.5000000000000012,0.8660254037844379,-0.7379428103031386,0.6748632518680403,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,No_Promotion,None,,,,,,,1,1,,,1.4285714285714286,0.7867957924694432,,,,
2023-11-30,ST01,SKU00185,2,969.46,969.46,1,0,0.0,1,0,0,2023,11,30,4,334,4,0,0,1,1,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000012,0.8660254037844379,-0.5120551783114646,0.8589525565270845,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,No_Promotion,None,,,,,,,1,1,,,1.4285714285714286,0.7867957924694432,,,,
2024-01-24,ST01,SKU00185,1,251.09,484.73,1,1,48.2,0,0,1,2024,1,24,3,24,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4012289854475009,0.9159777842484877,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,Clearance,All,,,,,,,2,1,,,1.5714285714285714,0.7867957924694432,,,,
2024-04-28,ST01,SKU00185,1,484.73,484.73,1,0,0.0,1,0,0,2024,4,28,7,119,2,1,0,1,0,0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.8887010478292915,-0.45848712914008766,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,No_Promotion,None,,,,,,,1,2,,,1.5714285714285714,0.7867957924694432,,,,
2024-05-07,ST01,SKU00185,1,484.73,484.73,1,0,0.0,0,1,0,2024,5,7,2,128,2,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,0.8073707443023492,-0.5900444739548627,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,No_Promotion,None,,,,,,,1,3,,,1.4285714285714286,0.7867957924694432,,,,
2024-05-13,ST01,SKU00185,1,325.74,484.73,1,1,32.8,0,0,1,2024,5,13,1,134,2,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,0.742280907086982,-0.6700888411055113,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,Flat Discount,All,,,,,,,1,1,,,1.1428571428571428,0.37796447300922725,,,,
2024-07-02,ST01,SKU00185,1,375.18,484.73,1,1,22.6,0,1,0,2024,7,2,2,184,3,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.023651127245231586,-0.9997202729664083,Quetta,Convenience Store,8.48186173853525,Home Care,Air Fresheners,FreshFarm,484.73,277.22,207.51,0.4280939904689208,Flat Discount,All,,,,,,,1,1,,,1.1428571428571428,0.3779644730092272,,,,
